,smiles
420,CC=CCOC(=O)C=CC=CC=CC1C(C(=O)NCC(C)CCNC(=O)CCOCCOC)CCC(=O)N1C
421,C=CCCC(=O)C=CC=CC=CC1C(C(=O)NCC(C)CCNC(=O)CCOCCOC)CCC(=O)N1C
422,COCCOCCC(=O)NCCC(C)CNC(=O)C1CCC(=O)N(C)C1C=CC=CC=CC(=O)CC=[SH]C=S
423,CCN=CCC(=O)C=CC=CC=CC1C(C(=O)NCC(C)CCNC(=O)CCOCCOC)CCC(=O)N1C
424,C=CC=CC=CCC(=O)C=CC=CC1C(C(=O)NCC(C)CCNC(=O)CCOCCOC)CCC(=O)N1C
425,COCC=CC(=O)C=CC=CC=CC1C(C(=O)NCC(C)CCNC(=O)CCOCCOC)CCC(=O)N1C
426,COCCOCCC(=O)NCCC(C)CNC(=O)C1CCC(=O)N(C)C1C=CC=CC=CC(=O)CC=O
427,COCCOCCC(=O)NCCC(C)CNC(=O)C1CCC(=O)N(C)C1C=CC=CC=CC(=O)CCCC=N
428,COCCOCCC(=O)NCCC(C)CNC(=O)C1CCC(=O)N(C)C1C=CC=CC=CC(=O)CCCCO
429,C=CCNCC(=O)C=CC=CC=CC1C(C(=O)NCC(C)CCNC(=O)CCOCCOC)CCC(=O)N1C
430,CC=Cc1ccccc1C=CC=CCCCC=CCCCC1(CO)CC(CO)N1C(=O)C1CCn2cnnc2C1
431,CC=Cc1ccccc1C=CC=CCC=CC=CCCCC1(CO)CC(CO)N1C(=O)C1CCn2cnnc2C1
432,C=CC=Cc1ccccc1C=CC=CCCCC=CCCCC1(CO)CC(CO)N1C(=O)C1CCn2cnnc2C1
433,C=CC=Cc1ccccc1C=CC=CCC=CC=CCCCC1(CO)CC(CO)N1C(=O)C1CCn2cnnc2C1
434,CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CCC1(CO)CC(CO)N1C(=O)C1CCn2cnnc2C1
435,C=CC=CC(C)(C=C(C)CC=C)CCC1(CO)CC(CO)N1C(=O)C1CCn2cnnc2C1
436,C=CC=CC=CC=CC=CC=CC=CC=CCCCC=CCCCC1(CO)CC(CO)N1C(=O)C1CCn2cnnc2C1
437,C=Cc1ccccc1C=CC=CCC=CC=CCCCC1(CO)CC(CO)N1C(=O)C1CCn2cnnc2C1
438,CNC=Cc1ccccc1C=CC=CCC=CC=CCCCC1(CO)CC(CO)N1C(=O)C1CCn2cnnc2C1
439,CC=CC=CC=CCC=CC=CC=CC=CCC=CC=CCCCC1(CO)CC(CO)N1C(=O)C1CCn2cnnc2C1
440,CC=COc1ccccc1C=CC=CCCCC=CCCCC1(CO)CC(CO)N1C(=O)C1CCn2cnnc2C1
441,C=CC=CC=CC=CC=CC=CC=CC=CCC=CC=CCCCC1(CO)CC(CO)N1C(=O)C1CCn2cnnc2C1
442,O=CN1C=CC=CC1=CC=CC=CC1CCCC1CC1(CO)CC(CO)N1C(=O)C1CCn2cnnc2C1
443,CCCc1ccccc1C=CC=CC1CCCC1CC1(CO)CC(CO)N1C(=O)C1CCn2cnnc2C1
444,C=CC=CC=CC=CC=CC=CC=CCC=CC=CCCCC1(CO)CC(CO)N1C(=O)C1CCn2cnnc2C1
445,CC=Cc1ccccc1C=CC=CCCC=CC=CCCC1(CO)CC(CO)N1C(=O)C1CCn2cnnc2C1
446,C=CC=CC(C)=CC(C)(C=CC=C)CCC1(CO)CC(CO)N1C(=O)C1CCn2cnnc2C1
447,CCc1ccccc1C=CC=CCC=CC=CCCCC1(CO)CC(CO)N1C(=O)C1CCn2cnnc2C1
448,C=Cc1ccccc1C=CC=CC=CCC=CC=CCCCC1(CO)CC(CO)N1C(=O)C1CCn2cnnc2C1
449,C=CC=CC(C)(C=C(C)CC=CC)CCC1(CO)CC(CO)N1C(=O)C1CCn2cnnc2C1
450,CCC=Cc1ccccc1C=CC=CCC=CC=CCCCC1(CO)CC(CO)N1C(=O)C1CCn2cnnc2C1
451,CC=CC1=CCC=CC1=CC=CC=CCC=CC=CCCCC1(CO)CC(CO)N1C(=O)C1CCn2cnnc2C1
452,CC(C)=CC=CC=CC=CC=CC=CCC=CC=CCCCC1(CO)CC(CO)N1C(=O)C1CCn2cnnc2C1
453,CCc1ccccc1C=CC=CCCCC=CCCCC1(CO)CC(CO)N1C(=O)C1CCn2cnnc2C1
454,Cc1ccccc1C=CC=CCCCC=CCCCC1(CO)CC(CO)N1C(=O)C1CCn2cnnc2C1
455,Cc1ccccc1C=CC=CCC=CC=CCCCC1(CO)CC(CO)N1C(=O)C1CCn2cnnc2C1
456,C=Cc1ccccc1C=CC=CCCCC=CCCCC1(CO)CC(CO)N1C(=O)C1CCn2cnnc2C1
457,CNC=Cc1ccccc1C=CC=CCCCC=CCCCC1(CO)CC(CO)N1C(=O)C1CCn2cnnc2C1
458,C=CC(C)(C)CCC=C(C=CC)CCC1(CO)CC(CO)N1C(=O)C1CCn2cnnc2C1
459,C=CC=CC(C)=CCC(C)=C(C=CC)CCC1(CO)CC(CO)N1C(=O)C1CCn2cnnc2C1
460,CC=CCc1ccccc1C=CC=CC1CCCC1CC1(CO)CC(CO)N1C(=O)C1CCn2cnnc2C1
461,CC=CC=CC=CC=CC=CC=CC1CCCC1CC1(CO)CC(CO)N1C(=O)C1CCn2cnnc2C1
462,CC=CC1=CC=CC1=CC=CC=CCCCC=CCCCC1(CO)CC(CO)N1C(=O)C1CCn2cnnc2C1
463,C=Cc1ccccc1C=CC=CCCC=CC=CCCC1(CO)CC(CO)N1C(=O)C1CCn2cnnc2C1
464,CC=CNc1ccccc1C=CC=CCCCC=CCCCC1(CO)CC(CO)N1C(=O)C1CCn2cnnc2C1
465,C=CC=CC=CC=CC=CC=CC=CCCCC=CCCCC1(CO)CC(CO)N1C(=O)C1CCn2cnnc2C1
466,C=CC(C)C=CC=CC=CCc1ccccc1C=CCC1(CO)CC(CO)N1C(=O)C1CCn2cnnc2C1
467,C=CC=CC1=CC=CC=CC=C1C=CCCCC=CCCCC1(CO)CC(CO)N1C(=O)C1CCn2cnnc2C1
468,CC=CC(C)=CC=CCC=CC1CCCC1CC1(CO)CC(CO)N1C(=O)C1CCn2cnnc2C1
469,CCCCCC(CC)CC(C)CCC1(CO)CC(CO)N1C(=O)C1CCn2cnnc2C1
470,C=CC=CC=CCC(C)=C(C=CC)CCC1(CO)CC(CO)N1C(=O)C1CCn2cnnc2C1
471,CCC(CCCC(C)N)CC(C)CCC1(CO)CC(CO)N1C(=O)C1CCn2cnnc2C1
472,CC=CCc1ccccc1C=CC=CCC=CC=CCCCC1(CO)CC(CO)N1C(=O)C1CCn2cnnc2C1
473,C=CCc1ccccc1C=CC=CC1CCCC1CC1(CO)CC(CO)N1C(=O)C1CCn2cnnc2C1
474,C=NC=CC=CC=CC=CC=CC=CC=CCC=CC=CCCCC1(CO)CC(CO)N1C(=O)C1CCn2cnnc2C1
475,O=C(C1CCn2cnnc2C1)N1C(CO)CC1(CO)CCCC=CC=CCC=CC=CC=CC=Cc1ccccc1
476,CC=CNc1ccccc1C=CC=CCC=CC=CCCCC1(CO)CC(CO)N1C(=O)C1CCn2cnnc2C1
477,CCCc1ccccc1C=CC=CC=COCC1(CO)CC(CO)N1C(=O)C1CCn2cnnc2C1
478,NC=Cc1ccccc1C=CC=CCC=CC=CCCCC1(CO)CC(CO)N1C(=O)C1CCn2cnnc2C1
479,CC=CC=CC=CC=CC=CC=CCC=CC=CCCCC1(CO)CC(CO)N1C(=O)C1CCn2cnnc2C1
480,C=CCCc1ccccc1C=CC=CC1CCCC1CC1(CO)CC(CO)N1C(=O)C1CCn2cnnc2C1
481,C=CC=Cc1ccccc1C=CC=CCCC=CC=CCCC1(CO)CC(CO)N1C(=O)C1CCn2cnnc2C1
482,O=C(C1CCn2cnnc2C1)N1C(CO)CC1(CO)CCCC=CC=CCC=CC=Cc1ccccc1C=CS
483,C=CC=CC(C)(C=C(C)CC)CCC1(CO)CC(CO)N1C(=O)C1CCn2cnnc2C1
484,C=NC(C)C=CC=CC=CCc1ccccc1C=CCC1(CO)CC(CO)N1C(=O)C1CCn2cnnc2C1
485,C=CC=CC=CC=CC=CC=CCc1ccccc1C=CCC1(CO)CC(CO)N1C(=O)C1CCn2cnnc2C1
486,CCCCc1ccccc1C=CC=CC1CCCC1CC1(CO)CC(CO)N1C(=O)C1CCn2cnnc2C1
487,NC=NNNC=CC=CC=CC=CC1CCCC1CC1(CO)CC(CO)N1C(=O)C1CCn2cnnc2C1
488,C=C1CCC=C1CC(=O)C1CCCC1CC1(CO)CC(CO)N1C(=O)C1CCn2cnnc2C1
489,C=[SH]c1ccccc1C=CC=CCCCC=CCCCC1(CO)CC(CO)N1C(=O)C1CCn2cnnc2C1
490,COCC(O)=COC(=O)OCOCC(=O)OCCOCOCNNC(=O)c1[nH]c(C(=O)NO)ccccnc1C
491,CC(=O)C=COC(=O)OCOCC(=O)OCCOCOCNNC(=O)c1[nH]c(C(=O)NO)ccccnc1C
492,CCC(C)=COC(=O)OCOCC(=O)OCCOCOCNNC(=O)c1[nH]c(C(=O)NO)ccccnc1C
493,Cc1nccccc(C(=O)NO)[nH]c1C(=O)OCOC(O)C=O
494,CC(=O)C([NH])=COC(=O)OCOCC(=O)OCCOCOCNNC(=O)c1[nH]c(C(=O)NO)ccccnc1C
495,CC(=COC(=O)OCOCC(=O)OCCOCOCNNC(=O)c1[nH]c(C(=O)NO)ccccnc1C)C(=O)O
496,Cc1nccccc(C(=O)NO)[nH]c1C(=O)NNCOCOCCOC(=O)COCOC(=O)OC=CC=O
497,CCC(O)=COC(=O)OCOCC(=O)OCCOCOCNNC(=O)c1[nH]c(C(=O)NO)ccccnc1C
498,CC(=COC(=O)OCOCC(=O)OCCOCOCNNC(=O)c1[nH]c(C(=O)NO)ccccnc1C)COC=O
499,COCCOCOCC=COCOCC(=O)OCCOCOCNNC(=O)c1[nH]c(C(=O)NO)ccccnc1C
500,Cc1nccccc(C(=O)NO)[nH]c1C(=O)NNCOCOCCOC(=O)COCOC(=O)C(=O)OC(=O)C=O
501,Cc1nccccc(C(=O)NO)[nH]c1C(=O)NNCOCOCCOCC=O
502,CC(=COC(=O)OCOCC(=O)OCCOCOCNNC(=O)c1[nH]c(C(=O)NO)ccccnc1C)CC=O
503,Cc1nccccc(C(=O)NO)[nH]c1C(=O)NNCOCOCCOC(=O)COCOC(=O)OC=CCOC=O
504,CC=CC=CC=CC=Cc1ccccc1C=CC=CC=CC=CC=CC=CC=CC=CC=CC=Cc1[nH]c(C(=O)NO)ccccnc1C
505,Cc1nccccc(C(=O)NO)[nH]c1C(=O)NNCOCOCCOC(=O)COCOC(=O)OC=C(O)COC=O
506,Cc1nccccc(C(=O)NO)[nH]c1C(=O)NNCOCOCCOC(=O)COCOC(=O)OC=C(N)COC=O
507,Cc1nccccc(C(=O)NO)[nH]c1C(=O)NNCOCOCCOC(=O)COCCOCOCCOC(=O)CO
508,CC(=COC(=O)OCOCC(=O)OCCOCOCNNC(=O)c1[nH]c(C(=O)NO)ccccnc1C)C([NH])=O
509,CC(=O)C(C)=COC(=O)OCOCC(=O)OCCOCOCNNC(=O)c1[nH]c(C(=O)NO)ccccnc1C
510,CCC(=O)C(O)OCOCOCOCC(O)C(=O)COCOC(=O)c1[nH]c(C(=O)NO)ccccnc1C
511,COC(=O)OCCOCOCCOCC(=O)OCCOCOCNNC(=O)c1[nH]c(C(=O)NO)ccccnc1C
512,CCC=COC(=O)C(=O)OCOCC(=O)OCCOCOCNNC(=O)c1[nH]c(C(=O)NO)ccccnc1C
513,Cc1nccccc(C(=O)NO)[nH]c1C(=O)NNCOCOCCOC(=O)COCOC(=O)OC=C([NH])COC=O
514,CC(=O)C(N)=COC(=O)OCOCC(=O)OCCOCOCNNC(=O)c1[nH]c(C(=O)NO)ccccnc1C
515,CC(=O)C(O)=COC(=O)OCOCC(=O)OCCOCOCNNC(=O)c1[nH]c(C(=O)NO)ccccnc1C
516,Cc1nccccc(C(=O)NO)[nH]c1C(=O)OCOCC(=O)C(O)COCOCOCOCC=O
517,CC(C=O)=COC(=O)OCOCC(=O)OCCOCOCNNC(=O)c1[nH]c(C(=O)NO)ccccnc1C
518,C=COCC(O)=COC(=O)OCOCC(=O)OCCOCOCNNC(=O)c1[nH]c(C(=O)NO)ccccnc1C
519,C=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=COC12CNC(C(=O)NO)C1=Cc1cccc3[nH]cc2c13
520,C=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=COC12CNC(C(=O)NO)C1=Cc1cccc3[nH]cc2c13
521,C=C(C)C=CC=CC=CC=CC=CC=CC=COC12CNC(C(=O)NO)C1=Cc1cccc3[nH]cc2c13
522,CC=CC(C)=CC=CC=CC=CC=CC=CC=CC=COC12CNC(C(=O)NO)C1=Cc1cccc3[nH]cc2c13
523,[NH3+]C12CNC(C(=O)NO)C1=Cc1cccc3[nH]cc2c13
524,CC(=CC=CC=CC=CC=COC12CNC(C(=O)NO)C1=Cc1cccc3[nH]cc2c13)C(C)(C)O
525,CC=CC=CC(C)=CC=CC=CC=CC=CC=CC=COC12CNC(C(=O)NO)C1=Cc1cccc3[nH]cc2c13
526,CC=CC=CC(C)C(C)=CC=CC=CC=CC=COC12CNC(C(=O)NO)C1=Cc1cccc3[nH]cc2c13
527,CC(O)C=CC=CC=CC=CC=CC=CC=COC12CNC(C(=O)NO)C1=Cc1cccc3[nH]cc2c13
528,CC(=O)C(C)C(C)=CC=CC=CC=CC=COC12CNC(C(=O)NO)C1=Cc1cccc3[nH]cc2c13
529,CC=CC=CC(C)=CC=CC=CC=CC=CC=CC=CC=COC12CNC(C(=O)NO)C1=Cc1cccc3[nH]cc2c13
530,CC(=CC=CC=CC=CC=COC12CNC(C(=O)NO)C1=Cc1cccc3[nH]cc2c13)C(C)C
531,C=C(C=CC)C=CC=CC=CC=CC=CC=CC=COC12CNC(C(=O)NO)C1=Cc1cccc3[nH]cc2c13
532,CC(C=O)=CC=CCC=CC=CC=CC=CC=COC12CNC(C(=O)NO)C1=Cc1cccc3[nH]cc2c13
533,COC(C)CCCCCCC(CC(C)=O)CC12CNC(C(=O)NO)C1=Cc1cccc3[nH]cc2c13
534,C=NC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=COC12CNC(C(=O)NO)C1=Cc1cccc3[nH]cc2c13
535,CC=CC(=O)C(C)=CC=CC=CC=CC=CC=CC=COC12CNC(C(=O)NO)C1=Cc1cccc3[nH]cc2c13
536,C=CCC(C)C=CC=CC=CC=CC=CC=CC=COC12CNC(C(=O)NO)C1=Cc1cccc3[nH]cc2c13
537,CC=CC(=O)C(C)C(C)=CC=CC=CC=CC=COC12CNC(C(=O)NO)C1=Cc1cccc3[nH]cc2c13
538,CC=CC=CC=CC(C)=CC=CC=CC=CC=CC=CC=COC12CNC(C(=O)NO)C1=Cc1cccc3[nH]cc2c13
539,CCCC(=O)C(C)=CC=CC=CC=CC=COC12CNC(C(=O)NO)C1=Cc1cccc3[nH]cc2c13
540,CCOC(=O)CC(CCCCCCC(C)OC)CC12CNC(C(=O)NO)C1=Cc1cccc3[nH]cc2c13
541,C=CN=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=COC12CNC(C(=O)NO)C1=Cc1cccc3[nH]cc2c13
542,CC=CC=CC=CC=CC=CC=CC=CC=CC=COC12CNC(C(=O)NO)C1=Cc1cccc3[nH]cc2c13
543,O=CC=CC=CC=CC=CC=CC=CC=CC=COC12CNC(C(=O)NO)C1=Cc1cccc3[nH]cc2c13
544,CC(=CCC=CC=CCC=CC12CNC(C(=O)NO)C1=Cc1cccc3[nH]cc2c13)CCOCC=O
545,CC=CC=CC=CC=CC=CC=CC=CC=CC=COC12CNC(C(=O)NO)C1=Cc1cccc3[nH]cc2c13
546,C=CCC=CC=CC=CC=CC=CC=CC=CC=CC=COC12CNC(C(=O)NO)C1=Cc1cccc3[nH]cc2c13
547,CCC(C)C=CC=CC=CC=CC=CC=CC=COC12CNC(C(=O)NO)C1=Cc1cccc3[nH]cc2c13
548,C=CC=NC=CC=CC=CC=CC=CC=CC=CC=CC=CC=COC12CNC(C(=O)NO)C1=Cc1cccc3[nH]cc2c13
549,CN=CC=CC(C)=CC=CC=CC=CC=CC=CC=CC=COC12CNC(C(=O)NO)C1=Cc1cccc3[nH]cc2c13
550,CN=CC=CC=CC(C)=CC=CC=CC=CC=CC=CC=COC12CNC(C(=O)NO)C1=Cc1cccc3[nH]cc2c13
551,C=C(C)C(C)=CC=CC=CC=CC=CC=CC=COC12CNC(C(=O)NO)C1=Cc1cccc3[nH]cc2c13
552,CCOC(C)(C)C(C)=CC=CC=CC=CC=COC12CNC(C(=O)NO)C1=Cc1cccc3[nH]cc2c13
553,C=CC=COCC=CC=CC=CC=CC=CC=CC=CC=CC=COC12CNC(C(=O)NO)C1=Cc1cccc3[nH]cc2c13
554,O=C(NO)C1NCC2(OC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CS)C1=Cc1cccc3[nH]cc2c13
555,CC=CC=CC=CC(C)C(C)=CC=CC=CC=CC=COC12CNC(C(=O)NO)C1=Cc1cccc3[nH]cc2c13
556,CC(=O)C(C)=CC=CC=CC=CC=CC=CC=COC12CNC(C(=O)NO)C1=Cc1cccc3[nH]cc2c13
557,C=C(C)C(C)C(C)=CC=CC=CC=CCC=CC12CNC(C(=O)NO)C1=Cc1cccc3[nH]cc2c13
558,CSC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=COC12CNC(C(=O)NO)C1=Cc1cccc3[nH]cc2c13
559,CCCC(C)C=CC=CC=CC=CC=CC=CC=COC12CNC(C(=O)NO)C1=Cc1cccc3[nH]cc2c13
560,C=CC(C)C=CC=CC=CC=CC=CC=CC=COC12CNC(C(=O)NO)C1=Cc1cccc3[nH]cc2c13
561,CC=CC(C)C(C)=CC=CC=CC=CCC=CC12CNC(C(=O)NO)C1=Cc1cccc3[nH]cc2c13
562,CC(C)=CC(C)C(C)=CC=CC=CC=CCC=CC12CNC(C(=O)NO)C1=Cc1cccc3[nH]cc2c13
563,COC(C)CCCCCCC(CC(=O)C=C=O)CC12CNC(C(=O)NO)C1=Cc1cccc3[nH]cc2c13
564,COC(C)CCCCCCC(CC(=O)C=O)CC12CNC(C(=O)NO)C1=Cc1cccc3[nH]cc2c13
565,C=CCC=CCC(C)=CC=CC=COC1CCN1c1ncc2ccc(-c3ccc(F)c(CO)c3)cc2n1
566,CN=CC=CC=CCC(C)=CC=COC1CCN1c1ncc2ccc(-c3ccc(F)c(CO)c3)cc2n1
567,C=CCC=CCC(C)=CCC=COOC1CCN1c1ncc2ccc(-c3ccc(F)c(CO)c3)cc2n1
568,C=CCC(C=CC=CC)=CCC=COOC1CCN1c1ncc2ccc(-c3ccc(F)c(CO)c3)cc2n1
569,CN=CC=CCC(C)=CC=CC=COC1CCN1c1ncc2ccc(-c3ccc(F)c(CO)c3)cc2n1
570,C=CCC=CCC(C)=CN=CC=COC1CCN1c1ncc2ccc(-c3ccc(F)c(CO)c3)cc2n1
571,CC=CC=CC=CCC(C)=CC=COC1CCN1c1ncc2ccc(-c3ccc(F)c(CO)c3)cc2n1
572,CC=CC=CCC(C)=CC=CC=COC1CCN1c1ncc2ccc(-c3ccc(F)c(CO)c3)cc2n1
573,C=CN=CC(C)=CC=CC=COC1CCN1c1ncc2ccc(-c3ccc(F)c(CO)c3)cc2n1
574,C=CC=CCC(C=CC)=CCC=COOC1CCN1c1ncc2ccc(-c3ccc(F)c(CO)c3)cc2n1
575,CC=CC=CC(=CC=COOC1CCN1c1ncc2ccc(-c3ccc(F)c(CO)c3)cc2n1)CC=CC
576,C=CCC(C=CC=CC)=CN=CC=COC1CCN1c1ncc2ccc(-c3ccc(F)c(CO)c3)cc2n1
577,CC=CC=CC=CCC=CC=CN=COC1CCN1c1ncc2ccc(-c3ccc(F)c(CO)c3)cc2n1
578,C=CNC(C)=CC=CC(=C)COC1CCN1c1ncc2ccc(-c3ccc(F)c(CO)c3)cc2n1
579,C=CC=CC=CCC(C)=CC=COC1CCN1c1ncc2ccc(-c3ccc(F)c(CO)c3)cc2n1
580,C=CNC(C=CC)=CCC=COOC1CCN1c1ncc2ccc(-c3ccc(F)c(CO)c3)cc2n1
581,C=CC=CCC(C)=CC=CC=COC1CCN1c1ncc2ccc(-c3ccc(F)c(CO)c3)cc2n1
582,C=CCC(C=CC=CC)=CC=COOC1CCN1c1ncc2ccc(-c3ccc(F)c(CO)c3)cc2n1
583,CC=CC(C)=CCC=COOC1CCN1c1ncc2ccc(-c3ccc(F)c(CO)c3)cc2n1
584,CC=CC=CC(=CC=COOC1CCN1c1ncc2ccc(-c3ccc(F)c(CO)c3)cc2n1)CC
585,C=CC=CC(C)=CC=CC=COC1CCN1c1ncc2ccc(-c3ccc(F)c(CO)c3)cc2n1
586,C=CC(C=CC)=CCC=COOC1CCN1c1ncc2ccc(-c3ccc(F)c(CO)c3)cc2n1
587,C=C(C=COC1CCN1c1ncc2ccc(-c3ccc(F)c(CO)c3)cc2n1)OC=CC=CC=CC
588,C=CC(C=CC=CC)=CC=COOC1CCN1c1ncc2ccc(-c3ccc(F)c(CO)c3)cc2n1
589,C=CC=CCC(C=C)=CN=CC=COC1CCN1c1ncc2ccc(-c3ccc(F)c(CO)c3)cc2n1
590,CN=CC=CCC(C)=CN=CC=COC1CCN1c1ncc2ccc(-c3ccc(F)c(CO)c3)cc2n1
591,CC=CCC(C)=CN=CC=CC=COC1CCN1c1ncc2ccc(-c3ccc(F)c(CO)c3)cc2n1
592,C=CCC=CC=CCC(C)=CC=COC1CCN1c1ncc2ccc(-c3ccc(F)c(CO)c3)cc2n1
593,CC=CC=CCC(C)=CN=CC=COC1CCN1c1ncc2ccc(-c3ccc(F)c(CO)c3)cc2n1
594,C=CC=CCC(C)=CN=CC=COC1CCN1c1ncc2ccc(-c3ccc(F)c(CO)c3)cc2n1
595,C=CCC(C)=CC(C)=CC=COC1CCN1c1ncc2ccc(-c3ccc(F)c(CO)c3)cc2n1
596,CC=CC=CC(=CC=COOC1CCN1c1ncc2ccc(-c3ccc(F)c(CO)c3)cc2n1)NC=CC
597,CC=CCC(C)=CC=CC=COC1CCN1c1ncc2ccc(-c3ccc(F)c(CO)c3)cc2n1
598,C=CCC(C)=CC=CC(=C)COC1CCN1c1ncc2ccc(-c3ccc(F)c(CO)c3)cc2n1
599,CC=CC=CC(=CC=COOC1CCN1c1ncc2ccc(-c3ccc(F)c(CO)c3)cc2n1)NC=NC
600,CC=CC(C=CC)=CCC=COOC1CCN1c1ncc2ccc(-c3ccc(F)c(CO)c3)cc2n1
601,C=CCC(C=CC)=CCC=COOC1CCN1c1ncc2ccc(-c3ccc(F)c(CO)c3)cc2n1
602,CC=CC=CC(C=CC)=CC=COOC1CCN1c1ncc2ccc(-c3ccc(F)c(CO)c3)cc2n1
603,C=CNC=CC=CCC(C)=CC=COC1CCN1c1ncc2ccc(-c3ccc(F)c(CO)c3)cc2n1
604,CC=CC=CCC(C)=CCC=COOC1CCN1c1ncc2ccc(-c3ccc(F)c(CO)c3)cc2n1
605,CC=CC=CC(C)=CC=CC=CC=COC1CCN1c1ncc2ccc(-c3ccc(F)c(CO)c3)cc2n1
606,C=CC=CN=CC=CC=CCCOC1CCN1c1ncc2ccc(-c3ccc(F)c(CO)c3)cc2n1
607,C=CC=CC(=C)C=CC=CN=COC1CCN1c1ncc2ccc(-c3ccc(F)c(CO)c3)cc2n1
608,C=CNC(C)=CC=COC(=C)OC1CCN1c1ncc2ccc(-c3ccc(F)c(CO)c3)cc2n1
609,CC=CC=CCC(C)=CC=COC1CCN1c1ncc2ccc(-c3ccc(F)c(CO)c3)cc2n1
610,C=CC=CC(C)=CN=CC=COC1CCN1c1ncc2ccc(-c3ccc(F)c(CO)c3)cc2n1
611,C=CC=CCC(C=CC)=CN=CC=COC1CCN1c1ncc2ccc(-c3ccc(F)c(CO)c3)cc2n1
612,C=CCC(C=NC=CC)=CCC=COOC1CCN1c1ncc2ccc(-c3ccc(F)c(CO)c3)cc2n1
613,C=CC=CC(C)=CC=CC(=C)COC1CCN1c1ncc2ccc(-c3ccc(F)c(CO)c3)cc2n1
614,C=CC=CCC(C)=CCC=COOC1CCN1c1ncc2ccc(-c3ccc(F)c(CO)c3)cc2n1
615,CC(=CC=CC=COC1CCN1c1ncc2ccc(-c3ccc(F)c(CO)c3)cc2n1)CC(C)C
616,C=CC=CCC(C)=CCC=COOC1CCN1c1ncc2ccc(-c3ccc(F)c(CO)c3)cc2n1
617,CC=CC=CC(=CC=COOC1CCN1c1ncc2ccc(-c3ccc(F)c(CO)c3)cc2n1)CC
618,C=CNC(C)=CC(C)=CC=COC1CCN1c1ncc2ccc(-c3ccc(F)c(CO)c3)cc2n1
619,C=CC=CC=CCC=CC=CN=COC1CCN1c1ncc2ccc(-c3ccc(F)c(CO)c3)cc2n1
620,CC=CC=CCC(=CC=CC=COC1CCN1c1ncc2ccc(-c3ccc(F)c(CO)c3)cc2n1)CC
621,C=CC=CN=CC=CC=CCCOC1CCN1c1ncc2ccc(-c3ccc(F)c(CO)c3)cc2n1
622,C=CC=CC(C=C)=CC(=C)COC1CCN1c1ncc2ccc(-c3ccc(F)c(CO)c3)cc2n1
623,C=CCC(C)=CC=COC(=C)OC1CCN1c1ncc2ccc(-c3ccc(F)c(CO)c3)cc2n1
624,CCC=CCC(C)=CC=CC=COC1CCN1c1ncc2ccc(-c3ccc(F)c(CO)c3)cc2n1
625,COCC=CCC(C)=CC=COC1CCN1c1ncc2ccc(-c3ccc(F)c(CO)c3)cc2n1
626,C=CC=CC=CCC(C)=CC=CC(C)=CC=CC(C)=CCC(C)CCCCCC(=O)N1CCCCN(C(=O)CCCC)C1
627,CCCCC(=O)N1CCCCN(C(=O)CCCCCC(C)CC=C(C)C=CC=C(C)C=CC=C(C)CC=C(C)C)C1
628,C=CC=CC=CC=CC=CC=CC=CC(C)=CC=CC(C)=CCC(C)CCCCCC(=O)N1CCCCN(C(=O)CCCC)C1
629,C=CC=CCC(C)=CC=CC(C)=CC=CC(C)=CCC(C)CCCCCC(=O)N1CCCCN(C(=O)CCCC)C1
630,C=C=CC=CCC(C)=CC=CC(C)=CC=CC(C)=CCC(C)CCCCCC(=O)N1CCCCN(C(=O)CCCC)C1
631,C=CC(C)=CC=CC=CC=CC(C)=CC=CC(C)=CCC(C)CCCCCC(=O)N1CCCCN(C(=O)CCCC)C1
632,CCCCC(=O)N1CCCCN(C(=O)CCCCCC(C)CC=C(C)C=CC=C(C)C=CC=CC=Cc2ccccc2)C1
633,CC=CC=CC=CC(C)=CC=CC(C)=CC=CC(C)=CCC(C)CCCCCC(=O)N1CCCCN(C(=O)CCCC)C1
634,CCCCC(=O)N1CCCCN(C(=O)CCCCCC(C)CC=C(C)C=C(O)C=CC=CC=C(C)CC=C(C)C)C1
635,C=CC=CC=CCC(C)=CC=CC=CC(O)=CC(C)=CCC(C)CCCCCC(=O)N1CCCCN(C(=O)CCCC)C1
636,CCCCC(=O)N1CCCCN(C(=O)CCCCCC(C)CC=C(C)C=C(C)C=CC=CC=C(C)CC=C(C)C)C1
637,C=C(C=CC=CC=CC=CC)C=CC=CC=CC=CC(C)=CCC(C)CCCCCC(=O)N1CCCCN(C(=O)CCCC)C1
638,CCCCC(=O)N1CCCCN(C(=O)CCCCCC(C)CC=C(C)C=CC=C(C)C(O)C=CC=CC=C(C)C)C1
639,C=CC=CC=CC=CC=CC=CC(C)=CC=CC(C)=CCC(C)CCCCCC(=O)N1CCCCN(C(=O)CCCC)C1
640,CCCCC(=O)N1CCCCN(C(=O)CCCCCC(C)CC=C(C)C=CC=CC=CC=CC=CC=C(C)C=C(C)C)C1
