,smiles
5846,CCN(c1cccnc1)S(=O)(=O)c1ccc2oc(=O)ccc2c1
5847,Cc1cccc(NC(=O)C(C)OC(=O)c2ccc3c(c2)ncn3C)c1
5848,CS(=O)c1ccc(CNC(=O)c2cncn2-c2ccccc2)cc1
5849,O=C(Cc1ccccc1)NCCNS(=O)(=O)c1cccc(F)c1
5850,Oc1cc(F)cc(CC2Nc3ccc(O)cc3C(=O)N2C2CC2)c1
5851,O=(C1CC=CCC1)N1CCN(Cc2cscn2)CC1
5852,Cc1cccc(OCCn2c(=O)n(C)c3ccccc32)c1
5853,COCc1ccc(C(=O)N2CCC3(C2)OCCO3)cc1
5854,OC1=Nc2c(ncn2C2OC(CO)C(O)C2O)C1
5855,Cc1ccc(C(=O)NCc2cc3c(c(C)c2C)OCO3)cc1
5856,CCC(=O)Nc1ccc(C(=O)N(C)Cc2nc(C(C)C)no2)cc1
5857,CCOCC(=O)Nc1ccc(S(=O)(=O)N(C(C)C)C2CC2)cc1
5858,CC(CCc1ccc(O)cc1)NC(=O)Nc1ccc2c(c1)OCO2
5859,CC(=O)N(C)CC(=O)NC(C)c1cccc(NC(=O)OC(C)(C)C)c1
5860,Cc1nn(CC(=O)Oc2ccc(C#N)cc2Cl)c(=O)c(C#N)c1C
5861,CC(C)c1noc(C2CN(c3nc4ccccc4o3)C2)n1
5862,Cn1cc(C(=O)NCCCn2ccc3ccccc32)c2ccccc21
5863,CCc1nnc(CNc2cc(C(F)(F)F)ccc2C)o1
5864,Cc1ccc(OCC(=O)N2CCCC(N3CCNC3=O)C2)cc1
5865,CC(C)Cc1cc(-c2nc3ccc(N)cc3n2CCO)n(C)n1
5866,Cc1cc(N2CCC(C(=O)N(C)C)CC2)n2nc(C(F)(F)F)cc2n1
5867,Cc1ccccc1CC(=O)Nc1sc2c(c1C(N)=O)CCC(C)C2
5868,COC(=O)CCC(C)(C)NC(=O)NCc1nnc2ccccn12
5869,Cc1n[nH]c(SCc2nc(-c3ccccc3)no2)n1
5870,CCn1cc(NC(=O)c2ccc(Cl)cc2O)c(C(N)=O)n1
5871,Cc1ccc2ncc(C(=O)N3CCC(O)(C(F)(F)F)CC3)n2c1
5872,O=C(COC(=O)c1ccc2c(c1)OCO2)NCC1CCCCO1
5873,Cc1nc2cc(NC(=O)C3CC3c3ccccc3)ccc2o1
5874,CC(=O)Nc1ccc(F)c(C(=O)NC(CO)Cc2ccccc2)c1
5875,O=C(NC1CCSc2ccc(Cl)cc21)c1ccnc(F)c1
5876,CC1CC1C(=O)Cn1nnc2ccc(N3CCCC3)cc2c1=O
5877,OC(CCNCc1cc(Cl)cc2c1OCOC2)c1ccccc1
5878,COc1ccc(NC(=O)c2ccc(N3CCCC3=O)cc2)c(OC)c1
5879,CC1CCCN(C(=O)c2scnc2C2CC2)C1C
5880,Cn1cc(C(N)=O)cc1C(=O)NC1CCN(C(=O)C(C)(C)C)C1
5881,Cc1nn2cc(CN3CCN(C)c4ccccc43)nc2s1
5882,CC(NC(=O)c1cnccn1)c1nc2ccccc2[nH]1
5883,COc1cccc(CN(C)C(=O)c2cccc(-n3cccn3)n2)c1OC
5884,O=C1CCC(COC(=O)c2csc(Cc3cccs3)n2)N1
5885,Cn1c(=O)c2c(C(=O)NC3CCCCC3)ccnc2n(C)c1=O
5886,Cc1cc(C(=O)Nc2cccc(C(=O)NCC(C)C)c2)n(C)n1
5887,Cc1nn2ccccc2c1C(=O)N(C)CCOCC1CC1
5888,COc1cccc(C(=O)Nc2ccccc2SCC(N)=O)c1F
5889,CCC1CCC(N(C(=O)c2ccncc2)C(C)C)CC1
5890,Cc1cc(NS(=O)(=O)c2ccco2)n(-c2ccccc2)n1
5891,CC(OC(=O)Cc1c[nH]c2ccc(F)cc12)C(=O)NC1CC1
5892,Cc1nc(CCNC(=O)c2nc3ccccc3n(C)c2=O)cs1
5893,CCCC(=O)Nc1ccccc1-c1nc(-c2ccc(C)nn2)no1
5894,CC(C)(NC(=O)NC1CC1)c1nnc2ccccn12
5895,COc1ccc(CNC(CCO)c2ccccc2)cc1C
5896,Cc1sc2oc3c(C)ccnc3c(=O)c2c1C
5897,COCCOC(=O)Cn1nnc2ccccc2c1=O
5898,Cc1nncn1-c1ncc(C(=O)N2CCOCC2)cc1Cl
5899,CC(=O)NCCNC(=O)c1ccc(-n2cccn2)cc1
5900,CC(=O)NC(C(=O)Nc1cccc(Cl)c1)C1CCCC1
5901,CC1(C)CCCN1C(=O)c1c[nH]nc1-c1ccccc1Cl
5902,CN1C(=O)CC(NC(=O)c2ccco2)C1c1ccccc1
5903,Cc1sc(=O)n(CC(=O)NC(c2ccc(F)cc2)C2CCC2)c1C
5904,CC1CCN(S(=O)(=O)c2cc(F)ccc2N)CC1
5905,CS(=O)(=O)N(Cc1ccccc1)C1CCCCC1
5906,CC(O)CN(C)C(=O)CN(C1CC1)S(C)(=O)=O
5907,O=C(NC1CCOc2c(F)cccc21)c1ccc2[nH]cnc2c1
5908,C#CCNC(=O)c1nc(N2CCCCC2)c2c(C)c(C)sc2n1
5909,N#Cc1ccccc1Cn1ccc(C(F)(F)F)cc1=O
5910,OCc1cncnc1COc1ccccc1Cl
5911,Cc1cccc2nc(C(=O)N3CCCC(Nc4ncccn4)C3)nn12
5912,Cc1cccc(C(=O)N2CCOCC2)c1NC(=O)C1CC1
5913,Cc1csc(N2CCN(CCn3cncn3)CC2)n1
5914,CN(c1ncc(Br)cn1)C1CCCCC1
5915,O=C(CC1(O)CCCCC1)NCc1ccc(-c2nc3ccccc3[nH]2)o1
5916,Cc1ccn2c(=O)cc(COC(=O)Cc3ccc(Cl)cc3)nc2c1
5917,CC1CCCN(C(=O)c2cc(S(N)(=O)=O)ccc2Cl)C1
5918,Cc1ccsc1C(=O)N(C)C(C)CCC(C)C
5919,Cc1ccc(S(=O)(=O)Nc2cc(Cl)cc(N)c2)cc1
5920,CCN(C(=O)C(C)n1cncn1)c1ccccc1SC
5921,Cc1c(C#N)c2ccccc2n1CCCOc1ccccc1
5922,O=C(NCc1ccoc1)c1ccc(OCC(F)F)nc1
5923,COC(=O)C1CCCCN1C(=O)c1cc2c([nH]c1=O)CCCC2=O
5924,O=C(NCc1cccc(OCC(F)F)c1)C1CC2CCC1O2
5925,OCCc1nc(-c2ccc(F)c(F)c2)nn(Cc2ccccc2)c1=O
5926,FC(F)(F)c1cccc2c1C(c1cnccc1)NCC2
5927,CCc1onc(C)c1NC(=O)NC1COC2(CCCC2)C1
5928,CC(C)(C)OC(=O)NCC1CCCC2C1CNC2=O
5929,Cc1ccc(CNC(=O)c2c(C)nn(C(C)C)c2C)s1
5930,COC(=O)c1ccc(NC(=O)c2cc3sccn3c2)cc1
5931,Cc1ccc(N2CCCC3(CCN(c4cncnc4)C3=O)C2)nn1
5932,COc1cccc(Oc2ccc(CC(=O)Nc3ccc(F)cc3C)cn2)c1
5933,Cc1cc2c(cc1NS(C)(=O)=O)OCC(C)(C)C2
5934,Cc1noc(-c2ccc(-n3nc(C)cc3NC(=O)CC(C)(C)C)nc2)n1
5935,NC(=O)c1ccc(Cl)cc1NCC(=O)Nc1ccccc1F
5936,Cc1csc(C2CN(Cc3ccc(CN4CCCC4=O)cc3)CC2)n1
5937,CCc1onc(C)c1NC(=O)C(C)c1cnn(C)c1
5938,CC(=O)Nc1cc(S(=O)(=O)n2cnc(C(N)=O)c2)c(F)cc1F
5939,COCCn1c(C2CC(=O)N(c3ccccn3)C2)nc2cccnc21
5940,O=S(=O)(NCC1CCOC1)c1ccc(CC(=O)NC2CC2)cc1
5941,CC(C)(C)OC(=O)N1CCCC(CS(=O)c2n[nH]c(C3CC3)n2)C1
5942,Cc1noc2nc(C(C)C)cc(C(=O)NC3CC3)c12
5943,Cc1ccc(S(=O)(=O)N2C(C)OC(C)(C)C2(C)C)cc1
5944,Cc1cc(-n2cnnc2)ccc1Br
5945,N#CC(Cc1ccccc1)C(=O)Nc1ccc2c(c1)OCCO2
5946,COc1ccc(OC)c(NC(=O)COc2cccc3cccnc23)c1
5947,COc1ccc(C2CN(C(=O)c3cccc(C)n3)CCN2C)cc1
5948,COC(=O)C1N=C(C)C(C(=O)NCCC(C)C)=C1C
5949,Cc1cc(=O)n2nc(N3CCOCC3)sc2n1
5950,CCOc1cccc(NC(=O)Nc2ccc3[nH]ncc3c2)c1
5951,O=C(CNc1ccc(C(F)(F)F)cc1)NCc1cccc(Cl)c1
5952,O=C(CCCc1cccs1)Nc1ccc(-n2ccnc2)nc1
5953,Cc1nc(C)c(COc2cc(C)ccc2Cl)c(=O)[nH]1
5954,Cc1ccc(CCC(=O)Nc2ccccc2CO)cc1
5955,Cc1cc(C(C)(C)C)ccc1NC(=O)c1ccc(S(N)(=O)=O)cc1
5956,COc1ccc(CNC(=O)CCC(=O)c2ccc(F)c(F)c2)cc1
5957,O=S(=O)(CCc1ccccc1)N1CCC(OCc2ccccc2)C1
5958,CCn1ncc(-c2cc(F)ccc2OC)c(C(N)=O)c1=O
5959,Cc1sc2nc(-c3cccnc3)nc(N3CCOCC3)c2c1C
5960,CCc1cccc(C)c1NC(=O)C(C)N(c1cccc(F)c1)S(C)(=O)=O
5961,Cc1c(Cl)c(C(N)=O)cc(-n2cnc3ncccc32)c1Cl
5962,CN(C)C(=O)NC1CCOC2(CCCN(C(=O)c3ccco3)C2)C1
5963,CC(=O)NC1C2COC1CN(C1Cc3cncnc3C1)C2
5964,Cc1cc(SCC(=O)N(C)CCO)nc(C(C)(C)C)n1
5965,CC(C)(C)OC(=O)C(C)(C)N1CCN(CC(F)(F)C(F)F)CC1
5966,Cc1ccc(-c2cc(C(=O)NC3CCCC3)n[nH]2)cc1
5967,CS(=O)(=O)N1C2CCC1CN(c1ncccc1Cl)C2
5968,Cc1cccc(CC(=O)N2CCCCCC2CNC(N)=O)c1
5969,Cc1nn(C)c2c(NCc3ccco3)nc(N)nc12
5970,COC(=O)NC1(C(=O)N=c2[nH]cc[nH]2)CCCCC1
5971,Cn1c(CO)cnc1SCc1noc(-c2ccc3c(c2)OCO3)n1
5972,O=C(Cc1c(F)cccc1F)N1CCN(c2ncc(F)cn2)CC1
5973,O=C(Nc1nccs1)c1cc(F)c(F)c(F)c1F
5974,Cc1ccc(C(=O)COC(=O)c2ccc(C#N)cc2)s1
5975,CCOC(=O)c1occc1CSc1nc(N)c(C#N)cc1C#N
5976,CCc1cccc(CC)c1NC(=O)Nc1ccccn1
5977,O=C1c2cccnc2CN1c1ccc(Cl)cc1Cl
5978,C=CCN(CC=C)C(=O)C1CC(=O)Nc2cc(Cl)ccc21
5979,CC(=O)Nc1ccc(C(=O)Nc2cnn(C)c2-n2cccc2)cc1
5980,O=C(Cc1nc(-c2cccnc2)n[nH]1)Nc1cc(Br)ccc1F
5981,Cc1nc(C)c(CC(=O)NC2(C#N)CCCCC2)c(=O)[nH]1
5982,CCC(CC)N(CCO)C(=O)c1cccc(N)c1
5983,CC(C)C(C)(C#N)NC(=O)C1CC(=O)N(C)C1c1ccco1
5984,CNc1snc(C)c1C(=O)N(C)Cc1nccn1C(F)F
5985,FC(F)(F)c1cccc(-c2nnc3n2CCCNC3)c1
5986,Cc1cc(=O)oc2cc(OCC(=O)N(C3CC3)C3CCCC3)ccc12
5987,CC(=O)c1ccc(OCC(=O)Nc2ccc(Cl)cc2Cl)cc1
5988,Cc1ncc(CN(C)C(=O)Cn2ncc3ccccc32)s1
5989,CC(CC(=O)OC1CCCCC1)c1ccc(F)cc1
5990,Cc1ccccc1OCC(=O)N1CCN(CCO)CC1
5991,O=C(CCC1CCCC1)N1CCC(Nc2cccnn2)CC1
5992,CC(CO)C(Cc1ccccc1)NC(=O)Nc1cnn(C(C)(C)C)c1
5993,c1nnc(CN2CCc3n[nH]c(-c4cnccn4)c3CC2)s1
5994,O=C(NCCc1ccccn1)Nn1cnc2c(cnn2C2CCCC2)c1=O
5995,CC(C)N1CC(C(=O)Nc2cccnc2-n2cncn2)CC1=O
5996,N#CC1(c2ccc(Cl)cc2)CCC(=O)N(CC(N)=O)C1
5997,Cc1ccc(C(=O)N2CCCCCC2CCNS(C)(=O)=O)c(C)c1
5998,COc1ccc2c(c1)CC(C(=O)NCCc1nc(C)no1)CC2=O
5999,CSc1nnc(Cc2ccccc2Cl)n1C
6000,COc1ccc2c(c1)nc(CCC#N)n2Cc1ccccc1
6001,COC(=O)CCC(=O)c1cc(C)cc(Cl)c1OC
6002,COCCNC(=O)c1sc2nc3c(cc2c1N)CCC3
6003,COC(=O)C(NCC(F)(F)F)c1ccccc1OC
6004,CC(=O)N1CCC2(CC1)CCN(CCC1=CCCCC1)CC2
6005,CC(C)c1ccc2c(c1)S(=O)(=O)N=C2NCC(C)O1
6006,Cn1nccc1CNC(=O)c1ccc(OCC(F)F)nc1
6007,CN(C(=O)NCc1ccc2c(c1)CCC2)C1CCCCC1
6008,Cc1cc(F)ccc1CCNC(=O)NC1CC(C)(C)C1(C)C
6009,CCC(=O)NCc1ccc(-c2ccc3c(c2)OCO3)o1
6010,Cn1c(SC(c2cccs2)C(F)(F)F)nnc1-c1ccco1
6011,COc1cccc(C(=O)CN2C(=O)COc3ccc(OC)cc32)c1F
6012,Cc1n[nH]csc1C(=O)NCCCn1ccc2ccccc21
6013,Cc1ccc(C(=O)N2CCCC2C(=O)NCc2ccccc2)cn1
6014,Cc1noc2ncn(CC(=O)Nc3cccc(Cl)c3)c(=O)c12
6015,O=C(CCNC(=O)c1c[nH]nn1)Oc1cccc(Cl)c1
6016,CCCCn1nccc1NC(=O)CSc1nnc(C)s1
6017,Cc1nc(C)n(-c2ccccc2NC(=O)NCC(=O)N(C)C)n1
6018,COC(=O)N1CCC(c2ncccc2-c2ccco2)CC1
6019,COc1ccc(-c2cn[nH]c2C2CCN(c3cnccn3)CC2)cc1
6020,CC(C#N)Cn1ccnc1Cc1ccc(Cl)cc1Cl
6021,Cc1cc(NCC2CCN(S(=O)(=O)c3ccccc3)CC2)n(C)n1
6022,CC(NS(=O)(=O)c1ccc(Cl)cc1)C(=O)N1CCOCC1
6023,Cc1ccc(C(=O)NCc2ccc(-n3cncn3)nc2)s1
6024,COc1cccc(CNc2c(C#N)cnn2-c2ccccc2)c1
6025,Cc1ccc(CC(=O)N2CCCC(C(=O)NCCC(C)C)C2)cc1
6026,O=C(CNC(c1ccccc1)c1cccs1)NCC(F)(F)F
6027,Cc1cc(C)c(CN2CCc3ccc(O)cc3C2)c(=O)[nH]1
6028,Cc1oc2ncn(C)c(=O)c2c1C(=O)Nc1cc(C#N)ccc1F
6029,CC(C)N(C(=O)c1cccc(Cl)c1F)C(C)CO
6030,CC(C)CCNC(=O)COc1cccc(C(F)(F)F)c1
6031,Cc1ccc(OCCc2nnc(NCc3ccco3)o2)cc1
6032,O=C(CSc1ncc(-c2ccco2)o1)N1CCCC1
6033,c1ccc(CCN2C3CCC(C3)C2c2cccnc2)nc1
6034,COc1cc(C(=O)Nc2nnc(-c3ccc(C)c(C)c3)o2)ccc1C
6035,CCC1CCCN(C(=O)CNC(=O)c2cccnc2)C1
6036,Cc1nc(N)c2cc3c(cc2c1N)OCCO3
6037,Cc1cccc(OC(F)F)c1NC(=O)c1cnc2sccn2c1=O
6038,CC(=O)c1cccc(Nc2nc3c([nH]2)c(=O)n(C)c(=O)n3C)c1
6039,N#CCCn1c(-c2cccc(Cl)c2)nc2cc(N)cnc21
6040,CC(=O)c1ccc(NC(=O)Cn2cnc3ccccc3c2=O)cc1C
6041,Cc1cnc(C(=O)OCc2ccc(C#N)cc2F)cn1
6042,OCC1(O)CCN(c2ccc(Br)cn2)CC1
6043,Cn1c(=O)n(CC(=O)Nc2ccccc2F)c2cc(Cl)ccc21
6044,CCc1c(COc2cccc(C(=O)NC)c2)cnn1C
6045,COc1cccc(NC(=O)Cc2coc3ccc(C)cc23)c1
6046,Cc1cc(NC(=O)CN(C)C(=O)C2CCCO2)ccc1F
6047,Nc1cccc(-c2nnc(-c3cccs3)o2)c1O
6048,CCOCCOc1nc(C2CC2)nc2c1CCC2
6049,CC(C)(C)NC(=O)CN1CCN(c2ccc3nnnn3n2)CC1
6050,c1csc(N2CCC(NCC3CCOC3)C2)n1
6051,CCOC(=O)CN(C(=O)Cn1nc2c(cc1=O)CCCCC2)C1CC1
6052,COc1cc(OC)cc(C(=O)NCC2Cc3ccccc3O2)c1
6053,O=C(CCSc1ccc(Cl)cc1)OCC(=O)N1CCCC1
6054,Cc1ccccc1OCCCC(=O)Nc1ccc2c(c1)CC(=O)N2
6055,CCn1c(=O)cc(N2CCC(Cc3ccccc3)C2)[nH]c1=O
6056,Cc1ccccc1OCCCC(=O)N(C)CC(=O)N(C)C
6057,CCOC(=O)c1ccc(NC(=O)c2cccs2)o1
6058,CCOC(=O)c1cnc(NC(=O)CCc2cccnc2)s1
6059,CCCNC(=O)Cn1ncc(N(C)C)cc1=O
6060,O=C(CCc1ccc(-c2cccs2)cc1)NCc1cscn1
6061,Cc1ccc(F)cc1NC(=O)c1ccc(C(=O)N(C)C)nc1
6062,Cc1cc(C2CCCN2C(=O)c2ccc(Oc3ccccn3)cc2)on1
6063,Cc1cc(C)n2nc(SCc3ccc(C(N)=O)cc3)nc2n1
6064,O=C(NCc1noc(-c2ccco2)n1)C1CCCCC1
6065,CCc1noc(CN2CCN(C(=O)c3ccoc3)CC2)n1
6066,CN(CCOCC1CC1)C(=O)c1ccc(C(C)(C)C)cc1
6067,CCC1CN(C(=O)CCn2c(=O)oc3cc(OC)ccc32)CCO1
6068,COc1ccc(CCNC(=O)NCc2ccncc2)cc1OC
6069,COCCN1CC2(CCCN(C(=O)c3nccc4ccccc34)C2)CC1=O
6070,Cc1cnc(C(=O)Nc2nc3c(F)cc(F)cc3s2)cn1
6071,CC(C)CC(=O)NCC(O)c1cccc(Cl)c1
6072,Cc1n[nH]cc1-c1nn2c(-c3cccnc3)nnc2s1
6073,CCCc1cc(C(=O)NCCn2c(C)nc3ccccc32)no1
6074,CCc1nnc(-n2nc(-c3ccc(OC)cc3)cc2N)o1
6075,O=C(OCc1nnc(-c2cccs2)o1)c1cccc(Cl)c1
6076,CNC(=O)NCC(=O)NCC(=O)Nc1cccc(NC(C)C)c1
6077,CCC(=O)Nc1ccc2[nH]c(C(C)(C)NC(C)=O)nc2c1
6078,COCCNC(=O)CCCc1nc2ccccc2[nH]1
6079,COC(=O)C1CCCCC1NC(=O)c1cc(C)nc2cc(F)ccc12
6080,Cc1ccc(NC(=O)Nc2ccc(S(C)(=O)=O)cc2)c(O)c1C
6081,Cc1cccc(C2(C(=O)Nc3cccc(CN4CCCC4=O)c3C)CC2)c1
6082,O=C(NCc1nc2c(F)cccc2s1)c1cc(=O)nc2cccnn12
6083,NC(=O)c1ccccc1NC(=O)CSc1cccc(F)c1
6084,Cn1nccc1CNC(=O)N1CCCN(C(=O)c2ccc[nH]2)CC1
6085,CN(C)C(CNc1ncnc2ccsc12)c1ccccc1F
6086,CCOCCNC(=O)c1nnc2c(-c3ccccc3)c(C)nn2c1C
6087,Cc1ccc(C(=O)Nc2ccc(Cn3nccc3C(F)(F)F)o2)cn1
6088,CC1CCc2nc(C(N)=O)n(C(C)(C)C)c2C1CO
6089,Cc1ccc(C(=O)Nc2ccc3[nH]c(=O)[nH]c3c2)cc1O
6090,CC1CN(S(=O)(=O)CCc2ccccc2F)CC(C)O1
6091,NC(=O)c1ccc(COC(=O)c2cc(S(N)(=O)=O)ccc2F)cc1
6092,CN(Cc1ccccc1)C(=O)c1ccc(NC(=O)c2ccco2)cc1
6093,CCc1c(C(=O)Nc2cn[nH]c2)cnn1Cc1ccccc1Cl
6094,COc1ccc(C(=O)Nc2ccc3c(c2)COC3)cc1OC
6095,COc1cc(F)c(S(=O)(=O)n2cc(C(C)C)sc2C)cc1OC
6096,CCn1nc(C(=O)Nc2ccc(O)cc2)c(=O)c2cc(F)ccc21
6097,Fc1cccc(C(NCc2cnc(-c3ccoc3)s2)c2ccco2)c1
6098,CC(NC(=O)Cn1nnc(-c2ccccc2)n1)c1ccccc1F
6099,N#Cc1cc(C(=O)NCC(Cc2ccccc2)OCCO)cnc1N
6100,CCOC(=O)CN(C)C(=O)c1sccc1C(=O)OC
6101,CCCCc1c(CO)nnn1-c1c(C)cccc1C
6102,O=C(CSc1ccc(F)cc1)Nc1ccc2oc(=O)[nH]c2c1
6103,COc1cccc(C2=NCC(=O)N2Cc2ccsc2)c1
6104,CC1(c2ccc(F)cc2)CCC(=O)N(c2ccccc2)S1(=O)=O
6105,Cc1cccc(C(CNCc2nnc(C3CC3)o2)N2CCOCC2)c1
6106,Cn1cc(CNC(=O)c2ccc(F)c(F)c2)c(-c2ccccn2)n1
6107,Nc1nncc(-c2ccnc(N3CCOCC3)n2)n1
6108,CCOC(=O)N(C)CC(=O)Nc1ccc(Cl)cc1F
6109,OCCSc1nnc(-c2ccc(-c3ccccc3)cc2)o1
6110,CC(C)(C)c1ccc(NC(=O)Cc2csc(-c3ncccn3)n2)cc1
6111,CCNC(=O)CNC(=O)c1cc(C)cc(S(C)(=O)=O)c1
6112,Cc1sc(=O)n(CC(=O)NCCC2=CCCCC2)c1C
6113,COC(=O)N1CCCn2c1nc1c2c(=O)n(C)c(=O)n1C
6114,Cc1ccnn1CC(=O)OCc1cc(=O)n2ccsc2n1
6115,Cc1cc(C)n(C(C)C(=O)NCc2ccc3c(c2)OCO3)c(=O)n1
6116,CNC(=O)c1cc(C)ccc1NC(=O)c1cccc(C)c1N
6117,COC(=O)C1CC(NC(=O)CCSc2ccccn2)CN1C
6118,CC(C)(C)C(=O)CNS(=O)(=O)c1ccccc1N
6119,Cc1csc(NC(=O)NC2CCN(C(=O)c3cc[nH]c3)CC2)n1
6120,C#CCNC(=O)C(C)Sc1nc2ccccc2[nH]1
6121,CC(NC(=O)CSc1ccc(F)cc1)C(=O)N1CCCCC1C
6122,Cc1cc(OCC(=O)NCCC(N)=O)cc(C)c1Cl
6123,O=C(Cc1cc(F)ccc1F)Oc1ccc(Br)cc1
6124,CC(C)Cc1n[nH]c(C2CCCN(C(=O)c3ccc(=O)[nH]c3)C2)n1
6125,CCC(=O)NCc1nc(C)cc2c(F)cc(F)cc12
6126,Nn1c(SCCCC(N)=O)nc2sccc2c1=O
6127,Cc1ncsc1C(=O)NCCCOc1ccccc1
6128,Cc1nc(CCNC(=O)c2cn(CCC(C)C)nn2)sc1C
6129,Nc1cc(C(=O)Nc2ccn(-c3ncccc3Cl)n2)n[nH]1
6130,FC(F)(F)c1ccc(C2NCCN2CC(F)(F)F)cc1
6131,CCCn1cnnc1CN(CC)c1nncc(-c2ccc(C)cc2)n1
6132,CS(=O)(=O)c1nc(CO)nc2c1nnn2Cc1ccccc1
6133,Cc1ccccc1OCCN(C)C(=O)c1ccnc(-n2ccnc2C)c1
6134,CN1C(=O)CCc2cc(-c3ccc(CO)cc3)ccc21
6135,CNS(=O)(=O)C(C)C(=O)NC1CCCCCC1
6136,COc1ccc(Cl)cc1N(C)S(=O)(=O)c1c(C)noc1C
6137,Cc1ccc(OC(=O)CCS(=O)(=O)c2ccc(Cl)cc2)cc1
6138,CS(=O)c1nnc2n1CCN(C(=O)CCc1nc(C3CC3)no1)C2
6139,C#CCN1CCC(C(=O)Nc2ccc(F)c(C(=O)OC)c2)CC1
6140,Cc1nn(Cc2noc(-c3ccc4c(c3)OCO4)n2)c(C)c1Cl
6141,Cc1ccc(NC(=O)c2cccn2Cc2cccc(C#N)c2)nc1
6142,CCC(=O)NCCc1nc2cc(OC)c(OC)cc2[nH]1
6143,CC(C)n1nccc1NC(=O)N1CCCC(C)(CO)C1
6144,CC(C(=O)NCC1CCCO1)n1cc(Br)cn1
6145,O=C(COCC1CC1)NCCc1cnn(-c2ccccc2)c1
6146,Cc1sc(=O)n(CCC(=O)NC2CCN(S(C)(=O)=O)CC2)c1C
6147,CCCn1c2ccccc2n2c(-c3nc(-c4ccncc4)no3)nnc12
6148,O=C1Nc2ccccc2C12CCN(c1ncnc3[nH]ccc13)CC2
6149,CCOC(=O)Cn1c(C)cc(=O)n2nc(SC)sc12
6150,O=C1CCN(C(=O)c2nnc(CCC(=O)c3ccccc3)o2)CCN1
6151,COc1ccc(OCc2ccccc2NC(=O)C2CC(=O)N(C)C2)cc1
6152,COc1cc(C)c(NC(=O)c2ccccn2)cc1OC
6153,NC(=O)Cc1csc(NC(=O)c2cc(C3CCCC3)no2)n1
6154,CC(Cn1cncn1)NC(=O)Cc1c(Cl)cccc1Cl
6155,CC(=O)Nc1ccc(-c2nnn(Cc3cccc(F)c3)n2)cc1
6156,CCc1ccsc1C(=O)N1CCN(C(=O)c2ccc[nH]2)CC1
6157,Cc1ccc(C(=O)NCC#CCOc2cccnc2)cc1F
6158,COc1c[nH]c(C(=O)COc2ccccc2OC)cc1=O
6159,CCOc1cc(C(=O)N(C)C)cc(Cl)c1OCC
6160,CC1(C)CC(C(=O)N2CCC(CO)C2)CN1Cc1ccc(F)cc1
6161,COc1cccc(CC(=O)N2CCC3(CCOC3)CC2)c1
6162,CNC(=O)Cc1ccc(NC(=O)NC(c2ccccc2)C2CC2)cc1
6163,CCN1CC(C(=O)Nc2cc(-c3ccccc3OC)nn2C)CC1=O
6164,CN(C)c1nc2nc(C(F)(F)F)nn2cc1-c1ccccn1
6165,O=C(CSc1nnc(-c2ccccc2)o1)NCCNC(=O)C1CC1
6166,CC1CCCC(C(=O)N2CCC(C(=O)NCC(C)C)CC2)C1
6167,O=C(OCc1nc(-c2ccco2)no1)c1cc(Cl)ccc1F
6168,O=C(c1cc2c(=O)n3ccccc3nc2s1)N1CCCCCC1
6169,CCCc1c(O)nnn1CC(=O)OCCc1ccccc1
6170,C#CCN1C(=O)CNc2cc(Br)ccc21
6171,O=C(NCCCNC(=O)c1ccncc1)C1CCOc2ccccc21
6172,NC(=O)c1ccc(Cl)cc1NC(=O)CSc1ccccc1
6173,COC(=O)c1cc(-c2ccc(OC)cc2)nc2ccccc12
6174,CCCC1CN(C(=O)c2ccccc2OCC2CC2)CCO1
6175,CC(C)(O)c1ccccc1NCc1nc(C(F)(F)F)cc(=O)[nH]1
6176,CC(=O)NCCNC(=O)N(C)Cc1ccccc1F
6177,COc1ccc(NC(=O)c2ccc(S(=O)(=O)N(C)C)cc2)cc1
6178,CN(CCCc1ccncc1)C(=O)COc1ccc(Cl)cc1
6179,Cc1ccc2c(c1)C1C(C=Cc3nc4ccccc4n3)NC(=O)N1C2
6180,CC(=O)N1CCc2ccc(NC(=O)CNC(=O)N3CCCCC3)cc21
6181,CNC(=O)NCC(=O)Nc1cccc(COc2ccccc2Cl)c1
6182,CCCCn1c(SCC(F)F)nc2c1c(=O)[nH]c(=O)n2C
6183,OC(CCN1CCOCC1)(c1ccccc1)c1ccccc1
6184,C=CCn1c(=NC(=O)C(C)(C)C)[nH]c2cc(S(N)(=O)=O)ccc21
6185,CNc1snc(C)c1C(=O)N(C)CCOC1CCCC1
6186,CCc1nnc(COc2ccc(OC(=O)n3cccn3)cc2)o1
6187,Cc1cc(C)nc(Nc2ccc3nnc(C(N)=O)n3n2)n1
6188,Cc1ccc(-c2cc(C(=O)NC3CCC(O)CC3)on2)cc1Cl
6189,O=C1OCCN1CCc1nc(-c2ccsc2)no1
6190,CCc1ccc(CN(C(C)=O)c2cccc(S(C)(=O)=O)c2)cc1
6191,CCCS(=O)(=O)NCCc1c[nH]c2ccccc12
6192,CCCn1nc(C(=O)NC(C)Cc2cc(C)ccc2C)ccc1=O
6193,CCOC(=O)CN(C(=O)CNC(=O)c1ccc(C)c(C)c1)C1CC1
6194,CC(C)c1ccc(C(=O)Nc2cccc(-n3cnnn3)c2)cc1
6195,CCOC(=O)C1CCN(c2nc3n(n2)C(=O)CCC3)CC1
